count,name,firm_id
2;АВТОМАТИЗАЦИЯ-GATEPRO, компания по продаже автоматических ворот, рольставен и складского оборудования;141274359869092
2;Мастерская магазинов, компания по продаже и производству торгового оборудования, мебели и поставкам холодильного оборудования;141274359274608
2;АРМАТОН, ООО, завод крупнопанельного домостроения;141275459456023
2;АЛИНА, ООО, продовольственный магазин;70000001017549022
2;Новосибирская областная специальная библиотека для незрячих и слабовидящих;141274359268059
2;Колокольчик, продуктовый магазин;141274360329144
2;Лилит, продуктовый магазин;141274359584580
2;Сеть магазинов хозяйственных товаров, ИП Иванов А.В.;70000001021512927
2;Пищевые технологии, ООО, торговый дом;141274359739728
2;На здоровье, гастроном;141275459477024
2;АвтоПрокат Энск, центр проката автомобилей;141275459446977
2;24 часа, сеть продовольственных магазинов;141274359812453
2;Кристалл, ООО, продуктовый магазин;141274359277721
2;Автоградъ, торговый комплекс;141274359293697
2;АВС, продовольственный магазин;141274359445437
2;ВаннаСиб, салон сантехники для дома;70000001007540197
2;Восток, торговый центр;70000001020258113
2;Абат-Сервис НСК, ООО, компания по поставке профессионального кухонного оборудования;141274360333228
2;МОТО, магазин;141274359275631
2;FISSMAN, магазин;70000001007260012
2;Е-Кислород.ру, ООО, магазин товаров для здоровья;141274359766124
2;Дайкон-суши, магазин;70000001007434744
2;Гранит, ООО, торговый комплекс;141274359275909
2;Чкаловский, торговый центр;141274359717246
2;АТЕСИ-Новосибирск, компания по продаже кухонного оборудования;141274359418791
2;32, стоматология доктора Зубанова;141274359389652
2;Вереница, торговый центр;141274359377195
2;Трио Маркет Групп, ООО;141275459608234
2;Элин, торговый дом;141274359270897
2;Новый Мир, торговый дом;141274359316074
2;Хонда-Сиб-Хундай, автокомплекс по обслуживанию Honda и Hyundai;141274359362936
2;Сибирский Дом белья, магазин;141274359270791
2;ДальЭкспресс, ООО, транспортно-экспедиторская компания;141274359372810
2;Флавотека, магазин;70000001018369917
2;СЕВЕРНЫЙ, многофункциональный складской комплекс;141274360449838
2;Мегас, торговый центр;141274359288860
2;СМЕГ Руссия, ООО, представительство в г. Новосибирске;70000001006776436
2;Мечта-3, ООО, продуктовый магазин;141274359425989
2;КЕСЛ, ООО;141275459388660
2;ЖелДорЭкспедиция, группа транспортных компаний;141274359268953
2;Татьянин день, продовольственный магазин;141274359940115
